codigo_municipio,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed
23068,0.2397809521843081,True,0.2397809521843081,True
27073,0.2805305637460625,True,0.2805305637460625,True
27075,0.2805305637460625,True,0.2805305637460625,True
27077,0.2805305637460625,True,0.2805305637460625,True
19075,0.2225297877342232,True,0.2225297877342232,True
66075,0.169324647624077,True,0.169324647624077,True
08078,0.1635341224390722,True,0.1635341224390722,True
41078,0.200485645603982,True,0.200485645603982,True
52079,0.2183487060505397,True,0.2183487060505397,True
05079,0.1588426984159165,True,0.1588426984159165,True
68077,0.1751835953101328,True,0.1751835953101328,True
68079,0.1751835953101328,True,0.1751835953101328,True
50110,0.1792150140840833,True,0.1792150140840833,True
68081,0.1751835953101328,True,0.1751835953101328,True
44078,0.284318656230732,True,0.284318656230732,True
13074,0.2137851743689069,True,0.2137851743689069,True
94343,0.304190041584309,True,0.304190041584309,True
08001,0.1635341224390722,True,0.1635341224390722,True
20045,0.2079822727349517,True,0.2079822727349517,True
17088,0.1694528733883225,True,0.1694528733883225,True
15087,0.1811504657502856,True,0.1811504657502856,True
52083,0.2183487060505397,True,0.2183487060505397,True
27086,0.2805305637460625,True,0.2805305637460625,True
18094,0.2212326863924864,True,0.2212326863924864,True
66088,0.169324647624077,True,0.169324647624077,True
05088,0.1588426984159165,True,0.1588426984159165,True
05086,0.1588426984159165,True,0.1588426984159165,True
25086,0.1589957001992672,True,0.1589957001992672,True
15090,0.1811504657502856,True,0.1811504657502856,True
05091,0.1588426984159165,True,0.1588426984159165,True
15092,0.1811504657502856,True,0.1811504657502856,True
05093,0.1588426984159165,True,0.1588426984159165,True
68092,0.1751835953101328,True,0.1751835953101328,True
25095,0.1589957001992672,True,0.1589957001992672,True
15097,0.1811504657502856,True,0.1811504657502856,True
54099,0.2076902500365385,True,0.2076902500365385,True
11001,0.1240681655016516,True,0.1240681655016516,True
25099,0.1589957001992672,True,0.1589957001992672,True
27099,0.2805305637460625,True,0.2805305637460625,True
19100,0.2225297877342232,True,0.2225297877342232,True
68101,0.1751835953101328,True,0.1751835953101328,True
76100,0.1590938131982256,True,0.1590938131982256,True
20060,0.2079822727349517,True,0.2079822727349517,True
15104,0.1811504657502856,True,0.1811504657502856,True
05107,0.1588426984159165,True,0.1588426984159165,True
15106,0.1811504657502856,True,0.1811504657502856,True
68001,0.1751835953101328,True,0.1751835953101328,True
54109,0.2076902500365385,True,0.2076902500365385,True
15109,0.1811504657502856,True,0.1811504657502856,True
76109,0.1590938131982256,True,0.1590938131982256,True
23079,0.2397809521843081,True,0.2397809521843081,True
63111,0.1602930224570084,True,0.1602930224570084,True
70110,0.2357543664470872,True,0.2357543664470872,True
19110,0.2225297877342232,True,0.2225297877342232,True
52110,0.2183487060505397,True,0.2183487060505397,True
76113,0.1590938131982256,True,0.1590938131982256,True
