codigo_municipio,year,round,candidate,votes,total_votes,registered_voters,vote_share
25386,2018,1,DE LA CALLE,393,14597,24618.0,0.0269233404124135
25386,2018,1,MORALES,19,14597,24618.0,0.0013016373227375
25386,2018,1,TARJETAS NO MARCADAS,21,14597,24618.0,0.0014386517777625
25386,2018,1,TRUJILLO,46,14597,24618.0,0.0031513324655751
25386,2018,1,VARGAS,2007,14597,24618.0,0.1374940056175926
25386,2018,1,VOTOS EN BLANCO,211,14597,24618.0,0.014455025005138
25386,2018,1,VOTOS NULOS,158,14597,24618.0,0.0108241419469754
25386,2018,1,gustavo_petro,1933,14597,24618.0,0.1324244707816674
25386,2018,1,ivan_duque,6501,14597,24618.0,0.4453654860587792
25386,2018,1,,24,14597,24618.0,0.0016441734603
25386,2018,1,sergio_fajardo,3284,14597,24618.0,0.2249777351510584
25394,2018,1,DE LA CALLE,82,3676,8564.0,0.0223068552774755
25394,2018,1,MORALES,16,3676,8564.0,0.0043525571273122
25394,2018,1,TARJETAS NO MARCADAS,23,3676,8564.0,0.0062568008705114
25394,2018,1,TRUJILLO,22,3676,8564.0,0.0059847660500544
25394,2018,1,VARGAS,496,3676,8564.0,0.1349292709466811
25394,2018,1,VOTOS EN BLANCO,51,3676,8564.0,0.0138737758433079
25394,2018,1,VOTOS NULOS,42,3676,8564.0,0.0114254624591947
25394,2018,1,gustavo_petro,477,3676,8564.0,0.1297606093579978
25394,2018,1,ivan_duque,2075,3676,8564.0,0.5644722524483133
25394,2018,1,,7,3676,8564.0,0.0019042437431991
25394,2018,1,sergio_fajardo,385,3676,8564.0,0.1047334058759521
25398,2018,1,DE LA CALLE,18,3303,5791.0,0.0054495912806539
25398,2018,1,MORALES,18,3303,5791.0,0.0054495912806539
25398,2018,1,TARJETAS NO MARCADAS,60,3303,5791.0,0.0181653042688465
25398,2018,1,TRUJILLO,8,3303,5791.0,0.0024220405691795
25398,2018,1,VARGAS,194,3303,5791.0,0.0587344838026036
25398,2018,1,VOTOS EN BLANCO,21,3303,5791.0,0.0063578564940962
25398,2018,1,VOTOS NULOS,21,3303,5791.0,0.0063578564940962
25398,2018,1,gustavo_petro,131,3303,5791.0,0.0396609143203148
25398,2018,1,ivan_duque,2597,3303,5791.0,0.7862549197699061
25398,2018,1,,6,3303,5791.0,0.0018165304268846
25398,2018,1,sergio_fajardo,229,3303,5791.0,0.0693309112927641
25402,2018,1,DE LA CALLE,102,8198,12851.0,0.0124420590387899
25402,2018,1,MORALES,12,8198,12851.0,0.0014637716516223
25402,2018,1,TARJETAS NO MARCADAS,20,8198,12851.0,0.0024396194193705
25402,2018,1,TRUJILLO,14,8198,12851.0,0.0017077335935594
25402,2018,1,VARGAS,806,8198,12851.0,0.0983166626006343
25402,2018,1,VOTOS EN BLANCO,137,8198,12851.0,0.0167113930226884
25402,2018,1,VOTOS NULOS,91,8198,12851.0,0.0111002683581361
25402,2018,1,gustavo_petro,838,8198,12851.0,0.1022200536716272
25402,2018,1,ivan_duque,4591,8198,12851.0,0.5600146377165163
25402,2018,1,,11,8198,12851.0,0.0013417906806538
25402,2018,1,sergio_fajardo,1576,8198,12851.0,0.1922420102464015
25407,2018,1,DE LA CALLE,60,3960,6916.0,0.0151515151515151
25407,2018,1,MORALES,15,3960,6916.0,0.0037878787878787
25407,2018,1,TARJETAS NO MARCADAS,12,3960,6916.0,0.003030303030303
25407,2018,1,TRUJILLO,16,3960,6916.0,0.004040404040404
25407,2018,1,VARGAS,312,3960,6916.0,0.0787878787878787
25407,2018,1,VOTOS EN BLANCO,88,3960,6916.0,0.0222222222222222
25407,2018,1,VOTOS NULOS,80,3960,6916.0,0.0202020202020202
25407,2018,1,gustavo_petro,259,3960,6916.0,0.0654040404040404
25407,2018,1,ivan_duque,2214,3960,6916.0,0.5590909090909091
25407,2018,1,,9,3960,6916.0,0.0022727272727272
25407,2018,1,sergio_fajardo,895,3960,6916.0,0.226010101010101
25426,2018,1,DE LA CALLE,39,3495,6157.0,0.0111587982832618
25426,2018,1,MORALES,6,3495,6157.0,0.0017167381974248
25426,2018,1,TARJETAS NO MARCADAS,21,3495,6157.0,0.0060085836909871
25426,2018,1,TRUJILLO,5,3495,6157.0,0.0014306151645207
25426,2018,1,VARGAS,248,3495,6157.0,0.0709585121602289
25426,2018,1,VOTOS EN BLANCO,40,3495,6157.0,0.0114449213161659
25426,2018,1,VOTOS NULOS,36,3495,6157.0,0.0103004291845493
25426,2018,1,gustavo_petro,194,3495,6157.0,0.0555078683834048
25426,2018,1,ivan_duque,2418,3495,6157.0,0.6918454935622318
25426,2018,1,,5,3495,6157.0,0.0014306151645207
25426,2018,1,sergio_fajardo,483,3495,6157.0,0.1381974248927038
25430,2018,1,DE LA CALLE,755,44317,62604.0,0.0170363517386104
25430,2018,1,MORALES,123,44317,62604.0,0.0027754586276146
25430,2018,1,TARJETAS NO MARCADAS,66,44317,62604.0,0.0014892704831103
25430,2018,1,TRUJILLO,240,44317,62604.0,0.005415529029492
25430,2018,1,VARGAS,2253,44317,62604.0,0.0508382787643567
25430,2018,1,VOTOS EN BLANCO,1074,44317,62604.0,0.024234492406977
25430,2018,1,VOTOS NULOS,1187,44317,62604.0,0.0267843039916961
25430,2018,1,gustavo_petro,8753,44317,62604.0,0.1975088566464336
25430,2018,1,ivan_duque,14056,44317,62604.0,0.3171694834939188
25430,2018,1,,65,44317,62604.0,0.0014667057788207
25430,2018,1,sergio_fajardo,15745,44317,62604.0,0.3552812690389692
25436,2018,1,DE LA CALLE,29,2532,4080.0,0.0114533965244865
25436,2018,1,MORALES,3,2532,4080.0,0.0011848341232227
25436,2018,1,TARJETAS NO MARCADAS,6,2532,4080.0,0.0023696682464454
25436,2018,1,TRUJILLO,4,2532,4080.0,0.0015797788309636
25436,2018,1,VARGAS,305,2532,4080.0,0.1204581358609794
25436,2018,1,VOTOS EN BLANCO,21,2532,4080.0,0.0082938388625592
25436,2018,1,VOTOS NULOS,14,2532,4080.0,0.0055292259083728
25436,2018,1,gustavo_petro,201,2532,4080.0,0.0793838862559241
25436,2018,1,ivan_duque,1584,2532,4080.0,0.6255924170616114
25436,2018,1,,1,2532,4080.0,0.0003949447077409
25436,2018,1,sergio_fajardo,364,2532,4080.0,0.1437598736176935
25438,2018,1,DE LA CALLE,23,3978,6765.0,0.0057817998994469
25438,2018,1,MORALES,5,3978,6765.0,0.0012569130216189
25438,2018,1,TARJETAS NO MARCADAS,11,3978,6765.0,0.0027652086475615
25438,2018,1,TRUJILLO,5,3978,6765.0,0.0012569130216189
25438,2018,1,VARGAS,457,3978,6765.0,0.1148818501759678
25438,2018,1,VOTOS EN BLANCO,53,3978,6765.0,0.0133232780291603
25438,2018,1,VOTOS NULOS,47,3978,6765.0,0.0118149824032176
25438,2018,1,gustavo_petro,347,3978,6765.0,0.0872297637003519
25438,2018,1,ivan_duque,2698,3978,6765.0,0.6782302664655606
25438,2018,1,,2,3978,6765.0,0.0005027652086475
25438,2018,1,sergio_fajardo,330,3978,6765.0,0.0829562594268476
25473,2018,1,DE LA CALLE,841,49645,68024.0,0.0169402759593111
25473,2018,1,MORALES,109,49645,68024.0,0.0021955886796253
25473,2018,1,TARJETAS NO MARCADAS,55,49645,68024.0,0.0011078658475173
25473,2018,1,TRUJILLO,227,49645,68024.0,0.0045724644979353
25473,2018,1,VARGAS,3838,49645,68024.0,0.0773088931413032
25473,2018,1,VOTOS EN BLANCO,1152,49645,68024.0,0.0232047537516366
25473,2018,1,VOTOS NULOS,778,49645,68024.0,0.0156712659885184
25473,2018,1,gustavo_petro,11343,49645,68024.0,0.2284822237889012
25473,2018,1,ivan_duque,13963,49645,68024.0,0.2812569241615469
25473,2018,1,,158,49645,68024.0,0.0031825964346862
25473,2018,1,sergio_fajardo,17181,49645,68024.0,0.346077147749018
25483,2018,1,DE LA CALLE,36,1206,2638.0,0.0298507462686567
25483,2018,1,MORALES,8,1206,2638.0,0.0066334991708126
25483,2018,1,TARJETAS NO MARCADAS,2,1206,2638.0,0.0016583747927031
25483,2018,1,TRUJILLO,3,1206,2638.0,0.0024875621890547
25483,2018,1,VARGAS,117,1206,2638.0,0.0970149253731343
25483,2018,1,VOTOS EN BLANCO,21,1206,2638.0,0.017412935323383
25483,2018,1,VOTOS NULOS,15,1206,2638.0,0.0124378109452736
25483,2018,1,gustavo_petro,265,1206,2638.0,0.2197346600331675
25483,2018,1,ivan_duque,582,1206,2638.0,0.4825870646766169
25483,2018,1,,2,1206,2638.0,0.0016583747927031
25483,2018,1,sergio_fajardo,155,1206,2638.0,0.1285240464344942
25486,2018,1,DE LA CALLE,132,6664,9489.0,0.0198079231692677
25486,2018,1,MORALES,17,6664,9489.0,0.0025510204081632
25486,2018,1,TARJETAS NO MARCADAS,19,6664,9489.0,0.0028511404561824
25486,2018,1,TRUJILLO,23,6664,9489.0,0.0034513805522208
25486,2018,1,VARGAS,459,6664,9489.0,0.0688775510204081
25486,2018,1,VOTOS EN BLANCO,171,6664,9489.0,0.0256602641056422
25486,2018,1,VOTOS NULOS,220,6664,9489.0,0.0330132052821128
25486,2018,1,gustavo_petro,1416,6664,9489.0,0.212484993997599
25486,2018,1,ivan_duque,2342,6664,9489.0,0.3514405762304922
25486,2018,1,,14,6664,9489.0,0.0021008403361344
25486,2018,1,sergio_fajardo,1851,6664,9489.0,0.2777611044417767
25488,2018,1,DE LA CALLE,68,3356,6250.0,0.0202622169249106
25488,2018,1,MORALES,7,3356,6250.0,0.0020858164481525
25488,2018,1,TARJETAS NO MARCADAS,9,3356,6250.0,0.0026817640047675
25488,2018,1,TRUJILLO,12,3356,6250.0,0.0035756853396901
25488,2018,1,VARGAS,670,3356,6250.0,0.199642431466031
25488,2018,1,VOTOS EN BLANCO,44,3356,6250.0,0.0131108462455303
25488,2018,1,VOTOS NULOS,36,3356,6250.0,0.0107270560190703
25488,2018,1,gustavo_petro,442,3356,6250.0,0.1317044100119189
25488,2018,1,ivan_duque,1592,3356,6250.0,0.4743742550655542
25488,2018,1,,2,3356,6250.0,0.000595947556615
25488,2018,1,sergio_fajardo,474,3356,6250.0,0.1412395709177592
25489,2018,1,DE LA CALLE,19,1927,3156.0,0.0098598858329008
25489,2018,1,MORALES,6,1927,3156.0,0.0031136481577581
25489,2018,1,TARJETAS NO MARCADAS,8,1927,3156.0,0.0041515308770108
25489,2018,1,TRUJILLO,29,1927,3156.0,0.0150492994291645
25489,2018,1,VARGAS,242,1927,3156.0,0.1255838090295796
25489,2018,1,VOTOS EN BLANCO,11,1927,3156.0,0.0057083549558899
25489,2018,1,VOTOS NULOS,8,1927,3156.0,0.0041515308770108
25489,2018,1,gustavo_petro,105,1927,3156.0,0.054488842760768
25489,2018,1,ivan_duque,1271,1927,3156.0,0.6595744680851063
25489,2018,1,,2,1927,3156.0,0.0010378827192527
25489,2018,1,sergio_fajardo,226,1927,3156.0,0.1172807472755578
25491,2018,1,DE LA CALLE,20,3270,5229.0,0.0061162079510703
25491,2018,1,MORALES,5,3270,5229.0,0.0015290519877675
25491,2018,1,TARJETAS NO MARCADAS,9,3270,5229.0,0.0027522935779816
25491,2018,1,TRUJILLO,1,3270,5229.0,0.0003058103975535
25491,2018,1,VARGAS,196,3270,5229.0,0.0599388379204893
25491,2018,1,VOTOS EN BLANCO,32,3270,5229.0,0.0097859327217125
25491,2018,1,VOTOS NULOS,34,3270,5229.0,0.0103975535168195
25491,2018,1,gustavo_petro,588,3270,5229.0,0.1798165137614679
25491,2018,1,ivan_duque,1772,3270,5229.0,0.5418960244648318
25491,2018,1,,5,3270,5229.0,0.0015290519877675
25491,2018,1,sergio_fajardo,608,3270,5229.0,0.1859327217125382
25506,2018,1,DE LA CALLE,35,1807,3578.0,0.0193691200885445
25506,2018,1,MORALES,10,1807,3578.0,0.0055340343110127
25506,2018,1,TARJETAS NO MARCADAS,7,1807,3578.0,0.0038738240177089
25506,2018,1,TRUJILLO,5,1807,3578.0,0.0027670171555063
25506,2018,1,VARGAS,133,1807,3578.0,0.0736026563364692
25506,2018,1,VOTOS EN BLANCO,39,1807,3578.0,0.0215827338129496
25506,2018,1,VOTOS NULOS,19,1807,3578.0,0.0105146651909241
25506,2018,1,gustavo_petro,432,1807,3578.0,0.2390702822357498
25506,2018,1,ivan_duque,866,1807,3578.0,0.4792473713337022
25506,2018,1,,9,1807,3578.0,0.0049806308799114
25506,2018,1,sergio_fajardo,252,1807,3578.0,0.1394576646375207
25513,2018,1,DE LA CALLE,128,12091,21070.0,0.010586386568522
25513,2018,1,MORALES,22,12091,21070.0,0.0018195351914647
25513,2018,1,TARJETAS NO MARCADAS,29,12091,21070.0,0.0023984782069307
25513,2018,1,TRUJILLO,22,12091,21070.0,0.0018195351914647
25513,2018,1,VARGAS,1437,12091,21070.0,0.1188487304606732
25513,2018,1,VOTOS EN BLANCO,222,12091,21070.0,0.0183607642047804
25513,2018,1,VOTOS NULOS,138,12091,21070.0,0.0114134480191878
25513,2018,1,gustavo_petro,978,12091,21070.0,0.0808866098751137
25513,2018,1,ivan_duque,7021,12091,21070.0,0.5806798445124473
25513,2018,1,,20,12091,21070.0,0.0016541229013315
25513,2018,1,sergio_fajardo,2074,12091,21070.0,0.1715325448680837
25518,2018,1,DE LA CALLE,18,2162,4851.0,0.0083256244218316
25518,2018,1,MORALES,4,2162,4851.0,0.001850138760407
25518,2018,1,TARJETAS NO MARCADAS,8,2162,4851.0,0.003700277520814
25518,2018,1,TRUJILLO,5,2162,4851.0,0.0023126734505087
25518,2018,1,VARGAS,362,2162,4851.0,0.1674375578168362
25518,2018,1,VOTOS EN BLANCO,23,2162,4851.0,0.0106382978723404
25518,2018,1,VOTOS NULOS,16,2162,4851.0,0.0074005550416281
25518,2018,1,gustavo_petro,211,2162,4851.0,0.0975948196114708
25518,2018,1,ivan_duque,1365,2162,4851.0,0.6313598519888992
25518,2018,1,,6,2162,4851.0,0.0027752081406105
25518,2018,1,sergio_fajardo,144,2162,4851.0,0.0666049953746531
25524,2018,1,DE LA CALLE,38,2160,4067.0,0.0175925925925925
25524,2018,1,TARJETAS NO MARCADAS,7,2160,4067.0,0.0032407407407407
25524,2018,1,TRUJILLO,3,2160,4067.0,0.0013888888888888
25524,2018,1,VARGAS,189,2160,4067.0,0.0875
25524,2018,1,VOTOS EN BLANCO,28,2160,4067.0,0.0129629629629629
25524,2018,1,VOTOS NULOS,19,2160,4067.0,0.0087962962962962
25524,2018,1,gustavo_petro,581,2160,4067.0,0.2689814814814815
25524,2018,1,ivan_duque,1026,2160,4067.0,0.475
25524,2018,1,,4,2160,4067.0,0.0018518518518518
25524,2018,1,sergio_fajardo,265,2160,4067.0,0.1226851851851851
25530,2018,1,DE LA CALLE,24,4218,7047.0,0.0056899004267425
25530,2018,1,MORALES,5,4218,7047.0,0.001185395922238
25530,2018,1,TARJETAS NO MARCADAS,16,4218,7047.0,0.0037932669511616
25530,2018,1,TRUJILLO,16,4218,7047.0,0.0037932669511616
25530,2018,1,VARGAS,661,4218,7047.0,0.1567093409198672
25530,2018,1,VOTOS EN BLANCO,57,4218,7047.0,0.0135135135135135
25530,2018,1,VOTOS NULOS,64,4218,7047.0,0.0151730678046467
25530,2018,1,gustavo_petro,325,4218,7047.0,0.0770507349454718
25530,2018,1,ivan_duque,2665,4218,7047.0,0.6318160265528686
25530,2018,1,,5,4218,7047.0,0.001185395922238
25530,2018,1,sergio_fajardo,380,4218,7047.0,0.09009009009009
25535,2018,1,DE LA CALLE,142,4192,7691.0,0.0338740458015267
25535,2018,1,MORALES,7,4192,7691.0,0.0016698473282442
25535,2018,1,TARJETAS NO MARCADAS,16,4192,7691.0,0.0038167938931297
25535,2018,1,TRUJILLO,12,4192,7691.0,0.0028625954198473
25535,2018,1,VARGAS,243,4192,7691.0,0.0579675572519084
25535,2018,1,VOTOS EN BLANCO,100,4192,7691.0,0.023854961832061
25535,2018,1,VOTOS NULOS,88,4192,7691.0,0.0209923664122137
25535,2018,1,gustavo_petro,1617,4192,7691.0,0.3857347328244275
25535,2018,1,ivan_duque,1268,4192,7691.0,0.3024809160305343
25535,2018,1,,11,4192,7691.0,0.0026240458015267
25535,2018,1,sergio_fajardo,688,4192,7691.0,0.1641221374045801
25572,2018,1,DE LA CALLE,86,6422,12980.0,0.0133914668327623
25572,2018,1,MORALES,18,6422,12980.0,0.0028028651510432
25572,2018,1,TARJETAS NO MARCADAS,23,6422,12980.0,0.0035814388041108
25572,2018,1,TRUJILLO,10,6422,12980.0,0.0015571473061351
25572,2018,1,VARGAS,521,6422,12980.0,0.0811273746496418
25572,2018,1,VOTOS EN BLANCO,129,6422,12980.0,0.0200872002491435
25572,2018,1,VOTOS NULOS,205,6422,12980.0,0.0319215197757707
25572,2018,1,gustavo_petro,963,6422,12980.0,0.1499532855808159
25572,2018,1,ivan_duque,3390,6422,12980.0,0.5278729367798194
25572,2018,1,,11,6422,12980.0,0.0017128620367486
25572,2018,1,sergio_fajardo,1066,6422,12980.0,0.1659919028340081
25580,2018,1,DE LA CALLE,8,1472,2867.0,0.0054347826086956
25580,2018,1,MORALES,4,1472,2867.0,0.0027173913043478
25580,2018,1,TARJETAS NO MARCADAS,4,1472,2867.0,0.0027173913043478
25580,2018,1,TRUJILLO,4,1472,2867.0,0.0027173913043478
25580,2018,1,VARGAS,326,1472,2867.0,0.2214673913043478
25580,2018,1,VOTOS EN BLANCO,20,1472,2867.0,0.0135869565217391
25580,2018,1,VOTOS NULOS,4,1472,2867.0,0.0027173913043478
25580,2018,1,gustavo_petro,141,1472,2867.0,0.0957880434782608
25580,2018,1,ivan_duque,862,1472,2867.0,0.5855978260869565
25580,2018,1,,5,1472,2867.0,0.0033967391304347
25580,2018,1,sergio_fajardo,94,1472,2867.0,0.0638586956521739
25592,2018,1,DE LA CALLE,4,2624,4011.0,0.0015243902439024
25592,2018,1,MORALES,6,2624,4011.0,0.0022865853658536
25592,2018,1,TARJETAS NO MARCADAS,7,2624,4011.0,0.0026676829268292
25592,2018,1,TRUJILLO,1,2624,4011.0,0.0003810975609756
25592,2018,1,VARGAS,211,2624,4011.0,0.0804115853658536
25592,2018,1,VOTOS EN BLANCO,26,2624,4011.0,0.0099085365853658
25592,2018,1,VOTOS NULOS,12,2624,4011.0,0.0045731707317073
25592,2018,1,gustavo_petro,115,2624,4011.0,0.0438262195121951
25592,2018,1,ivan_duque,1991,2624,4011.0,0.758765243902439
25592,2018,1,,1,2624,4011.0,0.0003810975609756
25592,2018,1,sergio_fajardo,250,2624,4011.0,0.0952743902439024
25594,2018,1,DE LA CALLE,22,3410,5543.0,0.0064516129032258
25594,2018,1,MORALES,2,3410,5543.0,0.0005865102639296
25594,2018,1,TARJETAS NO MARCADAS,8,3410,5543.0,0.0023460410557184
25594,2018,1,TRUJILLO,4,3410,5543.0,0.0011730205278592
25594,2018,1,VARGAS,381,3410,5543.0,0.1117302052785923
25594,2018,1,VOTOS EN BLANCO,55,3410,5543.0,0.0161290322580645
25594,2018,1,VOTOS NULOS,28,3410,5543.0,0.0082111436950146
25594,2018,1,gustavo_petro,697,3410,5543.0,0.2043988269794721
25594,2018,1,ivan_duque,1694,3410,5543.0,0.4967741935483871
25594,2018,1,,7,3410,5543.0,0.0020527859237536
25594,2018,1,sergio_fajardo,512,3410,5543.0,0.1501466275659824
25596,2018,1,DE LA CALLE,30,3326,6050.0,0.0090198436560432
25596,2018,1,MORALES,9,3326,6050.0,0.0027059530968129
25596,2018,1,TARJETAS NO MARCADAS,19,3326,6050.0,0.0057125676488274
25596,2018,1,TRUJILLO,10,3326,6050.0,0.0030066145520144
25596,2018,1,VARGAS,368,3326,6050.0,0.1106434155141311
25596,2018,1,VOTOS EN BLANCO,32,3326,6050.0,0.0096211665664461
25596,2018,1,VOTOS NULOS,21,3326,6050.0,0.0063138905592303
25596,2018,1,gustavo_petro,257,3326,6050.0,0.0772699939867709
25596,2018,1,ivan_duque,2372,3326,6050.0,0.7131689717378232
25596,2018,1,,1,3326,6050.0,0.0003006614552014
25596,2018,1,sergio_fajardo,207,3326,6050.0,0.0622369212266987
25599,2018,1,DE LA CALLE,231,4151,6906.0,0.0556492411467116
25599,2018,1,MORALES,8,4151,6906.0,0.0019272464466393
25599,2018,1,TARJETAS NO MARCADAS,18,4151,6906.0,0.0043363045049385
25599,2018,1,TRUJILLO,8,4151,6906.0,0.0019272464466393
25599,2018,1,VARGAS,475,4151,6906.0,0.1144302577692122
25599,2018,1,VOTOS EN BLANCO,44,4151,6906.0,0.0105998554565165
25599,2018,1,VOTOS NULOS,36,4151,6906.0,0.0086726090098771
25599,2018,1,gustavo_petro,409,4151,6906.0,0.0985304745844374
25599,2018,1,ivan_duque,2339,4151,6906.0,0.563478679836184
25599,2018,1,,8,4151,6906.0,0.0019272464466393
25599,2018,1,sergio_fajardo,575,4151,6906.0,0.1385208383522043
25612,2018,1,DE LA CALLE,90,6122,11090.0,0.0147010780790591
25612,2018,1,MORALES,10,6122,11090.0,0.0016334531198954
25612,2018,1,TARJETAS NO MARCADAS,15,6122,11090.0,0.0024501796798431
25612,2018,1,TRUJILLO,14,6122,11090.0,0.0022868343678536
25612,2018,1,VARGAS,1212,6122,11090.0,0.1979745181313296
25612,2018,1,VOTOS EN BLANCO,106,6122,11090.0,0.0173146030708918
25612,2018,1,VOTOS NULOS,81,6122,11090.0,0.0132309702711532
25612,2018,1,gustavo_petro,790,6122,11090.0,0.1290427964717412
25612,2018,1,ivan_duque,2752,6122,11090.0,0.4495262985952303
25612,2018,1,,3,6122,11090.0,0.0004900359359686
25612,2018,1,sergio_fajardo,1049,6122,11090.0,0.1713492322770336
25645,2018,1,DE LA CALLE,110,5196,8777.0,0.0211701308698999
25645,2018,1,MORALES,12,5196,8777.0,0.0023094688221709
25645,2018,1,TARJETAS NO MARCADAS,10,5196,8777.0,0.001924557351809
25645,2018,1,TRUJILLO,28,5196,8777.0,0.0053887605850654
25645,2018,1,VARGAS,535,5196,8777.0,0.1029638183217859
25645,2018,1,VOTOS EN BLANCO,69,5196,8777.0,0.0132794457274826
25645,2018,1,VOTOS NULOS,43,5196,8777.0,0.008275596612779
25645,2018,1,gustavo_petro,909,5196,8777.0,0.1749422632794457
25645,2018,1,ivan_duque,2344,5196,8777.0,0.4511162432640492
25645,2018,1,,8,5196,8777.0,0.0015396458814472
25645,2018,1,sergio_fajardo,1128,5196,8777.0,0.2170900692840646
25649,2018,1,DE LA CALLE,38,3990,7755.0,0.0095238095238095
25649,2018,1,MORALES,10,3990,7755.0,0.0025062656641604
25649,2018,1,TARJETAS NO MARCADAS,10,3990,7755.0,0.0025062656641604
25649,2018,1,TRUJILLO,9,3990,7755.0,0.0022556390977443
25649,2018,1,VARGAS,261,3990,7755.0,0.0654135338345864
25649,2018,1,VOTOS EN BLANCO,60,3990,7755.0,0.0150375939849624
25649,2018,1,VOTOS NULOS,46,3990,7755.0,0.0115288220551378
25649,2018,1,gustavo_petro,817,3990,7755.0,0.2047619047619047
25649,2018,1,ivan_duque,2118,3990,7755.0,0.530827067669173
25649,2018,1,,12,3990,7755.0,0.0030075187969924
25649,2018,1,sergio_fajardo,609,3990,7755.0,0.1526315789473684
25653,2018,1,DE LA CALLE,20,2100,4398.0,0.0095238095238095
25653,2018,1,MORALES,8,2100,4398.0,0.0038095238095238
25653,2018,1,TARJETAS NO MARCADAS,6,2100,4398.0,0.0028571428571428
25653,2018,1,TRUJILLO,8,2100,4398.0,0.0038095238095238
25653,2018,1,VARGAS,250,2100,4398.0,0.119047619047619
25653,2018,1,VOTOS EN BLANCO,27,2100,4398.0,0.0128571428571428
25653,2018,1,VOTOS NULOS,15,2100,4398.0,0.0071428571428571
25653,2018,1,gustavo_petro,178,2100,4398.0,0.0847619047619047
25653,2018,1,ivan_duque,1418,2100,4398.0,0.6752380952380952
25653,2018,1,,2,2100,4398.0,0.0009523809523809
25653,2018,1,sergio_fajardo,168,2100,4398.0,0.08
25658,2018,1,DE LA CALLE,56,5268,8608.0,0.0106302201974183
25658,2018,1,MORALES,7,5268,8608.0,0.0013287775246772
25658,2018,1,TARJETAS NO MARCADAS,3,5268,8608.0,0.0005694760820045
25658,2018,1,TRUJILLO,5,5268,8608.0,0.0009491268033409
25658,2018,1,VARGAS,285,5268,8608.0,0.0541002277904328
25658,2018,1,VOTOS EN BLANCO,69,5268,8608.0,0.0130979498861047
25658,2018,1,VOTOS NULOS,58,5268,8608.0,0.0110098709187547
25658,2018,1,gustavo_petro,583,5268,8608.0,0.110668185269552
25658,2018,1,ivan_duque,3123,5268,8608.0,0.5928246013667426
25658,2018,1,,8,5268,8608.0,0.0015186028853454
25658,2018,1,sergio_fajardo,1071,5268,8608.0,0.2033029612756264
25662,2018,1,DE LA CALLE,72,4772,8967.0,0.0150880134115674
25662,2018,1,MORALES,14,4772,8967.0,0.0029337803855825
25662,2018,1,TARJETAS NO MARCADAS,28,4772,8967.0,0.0058675607711651
25662,2018,1,TRUJILLO,52,4772,8967.0,0.0108968985750209
25662,2018,1,VARGAS,677,4772,8967.0,0.1418692372170997
25662,2018,1,VOTOS EN BLANCO,65,4772,8967.0,0.0136211232187761
25662,2018,1,VOTOS NULOS,44,4772,8967.0,0.0092204526404023
25662,2018,1,gustavo_petro,601,4772,8967.0,0.1259430008382229
25662,2018,1,ivan_duque,2770,4772,8967.0,0.5804694048616932
25662,2018,1,,10,4772,8967.0,0.0020955574182732
25662,2018,1,sergio_fajardo,439,4772,8967.0,0.0919949706621961
25718,2018,1,DE LA CALLE,57,5124,8824.0,0.0111241217798594
25718,2018,1,MORALES,11,5124,8824.0,0.0021467603434816
