Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Código Puesto,Puesto,Censo Mujeres,Censo Hombres,Voto por candidato o lista,Voto blanco,Voto total,Voto nulo,Voto no marcado,Total abstenciones,Total censo
46,CASANARE,46880,VILLANUEVA,SIN COMUNA,4688002,46880000202,I.E. EZEQU M. Y DIAZ SD BELLO,2046,2189,2702,80,2851,69,0,1384,4235
46,CASANARE,46880,VILLANUEVA,SIN COMUNA,4688099,46880009930,CARIBAYONA,340,301,467,7,481,7,0,160,641
46,CASANARE,46880,VILLANUEVA,SIN COMUNA,4688099,46880009960,SAN AGUSTIN,203,172,254,0,255,1,0,120,375
46,CASANARE,46880,VILLANUEVA,SIN COMUNA,4688099,46880009980,SANTA HELENA DE UPIA,274,204,356,10,371,4,1,107,478
48,LA GUAJIRA,48001,RIOHACHA,SIN COMUNA,4800190,48001009001,ALMIRANTE PADILLA SEDE 2 Y 3,2594,2646,2002,61,2092,29,0,3148,5240
48,LA GUAJIRA,48001,RIOHACHA,SIN COMUNA,4800198,48001009801,CARCEL,178,20,74,1,75,0,0,123,198
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 1 CENTRO HISTORICO,4800101,48001010101,INST. EDUC. DIVINA PASTORA,4567,4769,4100,99,4239,37,3,5097,9336
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 2 NUEVO CENTRO,4800101,48001020102,I.E. EUSEBIO SEPTIMIO MARY,2235,2602,2577,37,2642,25,3,2195,4837
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 3 COQUIVACOA,4800101,48001030103,I.E. LICEO ALMIRANTE PADILLA,5376,6345,5959,98,6114,51,6,5607,11721
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 3 COQUIVACOA,4800101,48001030104,I.E.LIVIO REGINALDO FISCHIONE,3048,2811,2997,66,3091,26,2,2768,5859
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 3 COQUIVACOA,4800101,48001030105,INST. EDUC. JOSE ANTONIO GALAN,2507,3086,2714,67,2819,36,2,2774,5593
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 4 COOPERATIVO,4800102,48001040201,CTRO EDUCATIVO NVO HORIZONTE,2656,2671,2160,62,2263,37,4,3064,5327
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 4 COOPERATIVO,4800102,48001040202,IE JOSE A GALAN SD COOPERATIVO,1172,2019,1299,30,1348,18,1,1843,3191
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 4 COOPERATIVO,4800102,48001040206,LAS DELICIAS,174,270,269,7,286,10,0,158,444
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 5 AER. ALMIRANTE PADILL,4800102,48001050203,INST. EDUC. I.P.C,7440,5946,5773,102,5985,102,8,7401,13386
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 6 NTRA SRA DE LOS REMED,4800102,48001060204,I.E. ISABEL MARIA CUESTA,3536,4736,4459,87,4592,41,5,3680,8272
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 6 NTRA SRA DE LOS REMED,4800102,48001060205,I.E.JOSE ARNOLDO MARIN,1599,2841,2157,65,2249,26,1,2191,4440
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 7 BOCAGRANDE,4800103,48001070301,IE ECOLOGICA EL CARMEN,2895,3690,3784,105,3925,36,0,2660,6585
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 7 BOCAGRANDE,4800103,48001070302,IE ECOLOGICA EL CARMEN SD PPAL,2299,2885,2736,61,2834,37,0,2350,5184
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 8 ECO. LAG.SALADA Y PAT,4800103,48001080303,IE MARIA DORALIZA LOPEZ DE MEJ,4332,5614,5161,99,5327,63,4,4619,9946
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 8 ECO. LAG.SALADA Y PAT,4800103,48001080304,IE HELION PINEDO RIOS,3427,3135,2591,69,2698,38,0,3864,6562
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 9 ECOTUR.RIO RANCHERIA,4800103,48001090305,IE NTRA STA DE FATIMA,674,748,633,16,653,4,0,769,1422
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 10 EL DIVIDIVI,4800103,48001100306,IE DENZIL ESCOLAR SD PPAL,5395,6908,5525,142,5766,92,7,6537,12303
48,LA GUAJIRA,48001,RIOHACHA,COMUNA 10 EL DIVIDIVI,4800103,48001100307,EL PARAISO,185,251,218,3,230,8,1,206,436
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO  CAMARONES,4800199,48001119902,CAMARONES,1592,1588,1739,11,1757,7,0,1423,3180
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO  CAMARONES,4800199,48001119903,CAMARONES EL PRINCIPIO,110,138,136,2,142,4,0,106,248
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO  CAMARONES,4800199,48001119904,BOCA DE CAMARONES,296,311,242,5,249,2,0,358,607
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO  CAMARONES,4800199,48001119905,PERICO,265,245,171,6,178,1,0,332,510
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO BARBACOAS,4800199,48001129907,BARBACOAS,464,461,427,4,439,8,0,486,925
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO MATITAS,4800199,48001139910,MATITAS,675,583,540,6,548,1,1,710,1258
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO TOMARRAZON,4800199,48001149912,TOMARRAZON,768,688,788,2,800,9,1,656,1456
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO TOMARRAZON,4800199,48001149913,LA GLORIA,183,142,66,1,67,0,0,258,325
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO TOMARRAZON,4800199,48001149914,CASCAJALITO,158,104,90,0,92,2,0,170,262
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO MONGUI,4800199,48001159915,MONGUI JULIAKAT,177,295,193,2,205,10,0,267,472
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO MONGUI,4800199,48001159916,MONGUI,750,722,562,3,566,1,0,906,1472
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO MONGUI,4800199,48001159917,MONGUI  PULICHAMANA,82,137,77,4,88,7,0,131,219
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO MONGUI,4800199,48001159918,CUCURUMANA,569,673,361,7,381,12,1,861,1242
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO MONGUI,4800199,48001159924,MONGUI KAITINMANA,152,165,157,1,162,2,2,155,317
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO COTOPRIX,4800199,48001169919,COTOPRIX,651,644,621,7,633,5,0,662,1295
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO GALAN,4800199,48001179920,GALAN,405,407,350,1,351,0,0,461,812
48,LA GUAJIRA,48001,RIOHACHA,CORR VILLA MARTIN (MACHOBACHO),4800199,48001189921,VILLA MARTIN (MACHOBAYO),568,510,361,3,368,3,1,710,1078
48,LA GUAJIRA,48001,RIOHACHA,CORR VILLA MARTIN (MACHOBACHO),4800199,48001189922,VILLA MARTIN COPOYOMANA,138,140,98,0,100,2,0,178,278
48,LA GUAJIRA,48001,RIOHACHA,CORR VILLA MARTIN (MACHOBACHO),4800199,48001189923,VILLA MARTIN UNA APUTCHON,386,557,133,0,138,5,0,805,943
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO JUAN Y MEDIO,4800199,48001199925,JUAN Y MEDIO,249,221,226,0,229,3,0,241,470
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO JUAN Y MEDIO,4800199,48001199926,JUAN Y MEDIO NARANJAL,83,62,55,0,56,1,0,89,145
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO JUAN Y MEDIO,4800199,48001199930,LOS MORENEROS,141,107,119,0,122,3,0,126,248
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO ARROYO ARENA,4800199,48001209931,ARROYO ARENA,202,188,146,1,148,1,0,242,390
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO ARROYO ARENA,4800199,48001209934,EL ABRA,274,246,183,4,190,1,2,330,520
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO CERRILLO,4800199,48001219937,CERRILLO,251,258,275,4,280,1,0,229,509
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO LAS PALMAS,4800199,480012299A1,LAS PALMAS A1,189,135,95,1,97,1,0,227,324
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO LAS PALMAS,4800199,480012299A2,LAS PALMAS A2 (SEDE LAS CASITA,137,104,147,3,153,3,0,88,241
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO LAS PALMAS,4800199,480012299A3,LAS PALMAS LA LAGUNA,65,66,88,1,89,0,0,42,131
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO CHOLES,4800199,48001239945,CHOLES,367,327,387,10,402,4,1,292,694
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO CHOLES,4800199,48001239946,ESCUELA RURAL MIXTA LOS COMEJENES,176,159,219,4,225,2,0,110,335
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO TIGRERAS,4800199,48001249947,TIGRERAS,661,531,429,4,435,2,0,757,1192
48,LA GUAJIRA,48001,RIOHACHA,CORREGIMIENTO TIGRERAS,4800199,48001249950,PELECHUA,483,358,321,7,330,1,1,511,841
48,LA GUAJIRA,48002,ALBANIA,SIN COMUNA,4800200,48002000000,PUESTO CABECERA MUNICIPAL,5368,4743,5382,62,5505,59,2,4606,10111
48,LA GUAJIRA,48002,ALBANIA,SIN COMUNA,4800299,48002009910,CUESTECITA,1597,1646,1433,22,1467,12,0,1776,3243
48,LA GUAJIRA,48002,ALBANIA,SIN COMUNA,4800299,48002009920,HUARE HUAREN,1274,1451,1109,12,1142,20,1,1583,2725
48,LA GUAJIRA,48002,ALBANIA,SIN COMUNA,4800299,48002009930,LOS REMEDIOS,537,388,355,4,361,2,0,564,925
48,LA GUAJIRA,48002,ALBANIA,SIN COMUNA,4800299,48002009940,PORCIOSA,708,740,702,15,728,11,0,720,1448
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800400,48004000000,PUESTO CABECERA MUNICIPAL,8078,8343,8075,106,8229,42,6,8192,16421
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009903,CARRETALITO,415,417,465,2,471,4,0,361,832
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009904,GUAYACANAL,432,374,426,5,435,4,0,371,806
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009909,LAGUNITA,123,67,102,2,104,0,0,86,190
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009918,OREGANAL,634,620,643,4,658,11,0,596,1254
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009923,PAPAYAL,1273,1282,1435,11,1450,4,0,1105,2555
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009925,POZOHONDO,545,547,570,4,574,0,0,518,1092
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009928,ROCHE,538,487,388,3,391,0,0,634,1025
48,LA GUAJIRA,48004,BARRANCAS,SIN COMUNA,4800499,48004009932,SAN PEDRO,423,314,309,2,316,5,0,421,737
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800500,48005000000,PUESTO CABECERA MUNICIPAL,3036,2891,2084,24,2122,12,2,3805,5927
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800599,48005009908,CAMPANA NUEVO,751,616,487,9,503,4,3,864,1367
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800599,48005009917,EL MINGUEO,3556,3483,3384,68,3482,28,2,3557,7039
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800599,48005009922,LA PUNTA DE LOS REMEDIOS,1386,1356,1082,17,1110,9,2,1632,2742
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800599,48005009928,LAS FLORES,802,616,500,4,508,4,0,910,1418
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800599,48005009941,PALOMINO,1131,1064,892,16,921,12,1,1274,2195
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800599,48005009942,RIO ANCHO,640,512,487,11,504,5,1,648,1152
48,LA GUAJIRA,48005,DIBULLA,SIN COMUNA,4800599,48005009944,SAN ANTONIO(SIERRA NEVADA),427,178,68,0,68,0,0,537,605
48,LA GUAJIRA,48006,EL MOLINO,SIN COMUNA,4800600,48006000000,PUESTO CABECERA MUNICIPAL,4107,3848,4107,46,4184,30,1,3771,7955
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800701,48007000101,IE ROIG Y VILLALBA,4632,796,3173,42,3237,18,4,2191,5428
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800701,48007000102,IE MARIA INMACULADA,723,4433,3019,56,3114,33,6,2042,5156
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800702,48007000201,IE ERNESTO PARODI MEDINA,3187,3677,3272,56,3367,37,2,3497,6864
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800702,48007000202,IE CALIXTO MAESTRE,2730,3008,2585,37,2649,27,0,3089,5738
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009901,BAGAÑITA,523,541,693,3,699,3,0,365,1064
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009904,CARDONAL,177,157,198,2,203,3,0,131,334
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009905,CONEJO,1080,966,1291,21,1315,3,0,731,2046
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009919,EL CONFUSO,267,272,367,6,375,2,0,164,539
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009920,EL HATICO,935,1086,1155,10,1174,6,3,847,2021
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009924,LOS ALTOS,299,325,395,1,399,3,0,225,624
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009925,SITIO NUEVO,160,146,171,3,177,3,0,129,306
48,LA GUAJIRA,48007,FONSECA,SIN COMUNA,4800799,48007009926,QUEBRACHAL,262,211,293,2,297,2,0,176,473
48,LA GUAJIRA,48008,DISTRACCION,SIN COMUNA,4800800,48008000000,PUESTO CABECERA MUNICIPAL,3386,2887,2896,40,2963,24,3,3310,6273
48,LA GUAJIRA,48008,DISTRACCION,SIN COMUNA,4800899,48008009903,BUENAVISTA,808,798,846,8,865,10,1,741,1606
48,LA GUAJIRA,48008,DISTRACCION,SIN COMUNA,4800899,48008009910,CHORRERAS,472,446,528,8,539,3,0,379,918
48,LA GUAJIRA,48008,DISTRACCION,SIN COMUNA,4800899,48008009917,DOS CAMINOS,80,25,43,0,45,0,2,60,105
48,LA GUAJIRA,48008,DISTRACCION,SIN COMUNA,4800899,48008009921,LA CEIBA,402,409,444,4,452,3,1,359,811
48,LA GUAJIRA,48008,DISTRACCION,SIN COMUNA,4800899,48008009925,LA DUDA,155,122,172,5,178,1,0,99,277
48,LA GUAJIRA,48008,DISTRACCION,SIN COMUNA,4800899,48008009932,LOS HORNITOS,103,85,95,2,97,0,0,91,188
48,LA GUAJIRA,48009,HATONUEVO,SIN COMUNA,4800900,48009000000,PUESTO CABECERA MUNICIPAL,7661,7525,7387,80,7526,53,6,7660,15186
48,LA GUAJIRA,48009,HATONUEVO,SIN COMUNA,4800999,48009009930,TABACO,36,45,36,1,37,0,0,44,81
48,LA GUAJIRA,48010,MAICAO,SIN COMUNA,4801090,48010009001,COLEGIO RODOLFO MORALES,4577,4736,2589,49,2669,29,2,6644,9313
48,LA GUAJIRA,48010,MAICAO,SIN COMUNA,4801099,48010009935,MAKU,240,255,126,1,129,2,0,366,495
48,LA GUAJIRA,48010,MAICAO,SIN COMUNA,4801099,48010009936,MAKU ORROKO,41,77,58,0,59,1,0,59,118
48,LA GUAJIRA,48010,MAICAO,SIN COMUNA,4801099,48010009950,SANTA CRUZ,489,517,285,3,297,6,3,709,1006
48,LA GUAJIRA,48010,MAICAO,COMUNA 1,4801001,48010010101,ESC. JOSE DOMINGO BOSCAN,6515,6743,5131,111,5318,68,8,7940,13258
48,LA GUAJIRA,48010,MAICAO,COMUNA 1,4801001,48010010102,ESCUELA LA INMACULADA,6212,5253,3886,58,3991,42,5,7474,11465
48,LA GUAJIRA,48010,MAICAO,COMUNA 2,4801001,48010020103,ESCUELA EL CARMEN,4705,5684,4871,88,5017,53,5,5372,10389
48,LA GUAJIRA,48010,MAICAO,COMUNA 2,4801001,48010020104,ESCUELA LOMA FRESCA,3192,3025,2532,64,2640,38,6,3577,6217
48,LA GUAJIRA,48010,MAICAO,COMUNA 2,4801001,48010020105,RSC.ANTONIO HERNANDEZ SIERRA,2045,2098,1620,47,1685,16,2,2458,4143
48,LA GUAJIRA,48010,MAICAO,COMUNA 3,4801002,48010030201,UNIVERSIDAD LA GUAJIRA,6243,8149,5743,102,5962,97,20,8430,14392
48,LA GUAJIRA,48010,MAICAO,COMUNA 3,4801002,48010030202,ESCUELA MIXTA SAN MARTIN,5040,3526,3145,52,3235,38,0,5331,8566
48,LA GUAJIRA,48010,MAICAO,COMUNA 3,4801002,48010030203,COLEGIO PERPETUO SOCORRO,2668,3907,2117,51,2206,33,5,4369,6575
48,LA GUAJIRA,48010,MAICAO,COMUNA 4,4801003,48010040301,COLEGIO STA CATALINA DE SIENA,6542,7857,5931,111,6109,60,7,8290,14399
48,LA GUAJIRA,48010,MAICAO,COMUNA 5,4801003,48010050302,COL.JUAN XXIII,3613,4687,3940,100,4086,41,5,4214,8300
48,LA GUAJIRA,48010,MAICAO,COMUNA 5,4801003,48010050303,CTRO DE DESARROLLO INFANTIL IC,3274,3558,2848,85,2967,32,2,3865,6832
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO DE CARRAIPIA,4801099,48010069910,CARRAIPIA,1479,1443,839,13,876,22,2,2046,2922
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO DE MAJAYURA,4801099,48010079918,MAJAYURA,1751,1636,694,11,728,19,4,2659,3387
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO DE LIMONCITO,4801099,48010089920,EL LIMONCITO,915,896,458,6,473,8,1,1338,1811
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO DE LIMONCITO,4801099,48010089922,IPAPURE,559,716,84,1,87,2,0,1188,1275
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO DE PARAGUACHON,4801099,48010099925,PARAGUACHON,2252,2607,882,30,920,7,1,3939,4859
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO YOTOJOROY,4801099,48010109927,LA PAZ,917,873,431,6,445,7,1,1345,1790
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO YOTOJOROY,4801099,48010109930,YOTOJOROY,501,441,119,2,123,2,0,819,942
48,LA GUAJIRA,48010,MAICAO,CORREGIMIENTO YOTOJOROY,4801099,48010109931,YOTOJOROY PASIPAMANA,164,285,153,5,169,10,1,280,449
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801101,48011000101,INST. EDUC. URBANA MIXTA 1,4978,2282,1626,30,1670,14,0,5590,7260
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801101,48011000102,CENTRO EDUC. SAGRADO CORAZON,2242,4164,1491,23,1527,11,2,4879,6406
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801102,48011000201,INST.EDUC.EUSEBIO SEPTIMO MAR,3463,4727,1685,25,1729,12,7,6461,8190
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801102,48011000202,CTRO EDUC.SANTA RITA DE CASSIA,4066,3661,1569,25,1632,38,0,6095,7727
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009915,AREMASAIN,2986,3316,1265,24,1323,30,4,4979,6302
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009916,AREMASAIN WIMPIRAREN,104,115,94,0,102,7,1,117,219
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009917,AREMASAIN JAMUCHECHON,310,411,97,0,98,1,0,623,721
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009918,AREMASAIN KALANTASUMANA,115,151,119,1,121,1,0,145,266
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009930,EL PAJARO,1690,2053,697,8,725,19,1,3018,3743
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009933,LA GLORIA,2586,2904,1208,32,1266,24,2,4224,5490
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009935,LA PAZ,956,994,171,0,174,3,0,1776,1950
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009936,MANZANA,798,922,499,5,522,14,4,1198,1720
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009940,MAYAPO,1412,1449,957,19,990,10,4,1871,2861
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009950,MUSICHY,938,1011,347,1,358,9,1,1591,1949
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009980,SAN ANTONIO,528,581,353,8,365,4,0,744,1109
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009990,SHIRURIA,942,1062,166,2,171,3,0,1833,2004
48,LA GUAJIRA,48011,MANAURE,SIN COMUNA,4801199,48011009991,SHIRURIA URIUNAKAT,20,34,29,1,31,1,0,23,54
48,LA GUAJIRA,48012,LA JAGUA DEL PILAR,SIN COMUNA,4801200,48012000000,PUESTO CABECERA MUNICIPAL,1771,1560,1804,21,1837,12,0,1494,3331
48,LA GUAJIRA,48012,LA JAGUA DEL PILAR,SIN COMUNA,4801299,48012009912,EL PLAN,337,246,340,2,344,2,0,239,583
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801301,48013000101,I.E MARIA AUXILIADORA,3827,2166,3263,35,3325,27,0,2668,5993
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801301,48013000102,I.E JOSE EDUARDO GUERRA,740,4001,2594,42,2668,31,1,2073,4741
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801302,48013000201,I.E EDUC NORMAL SUPERIOR,3368,2797,3394,70,3496,31,1,2669,6165
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801302,48013000202,I.E MARIA EMMA MENDOZA,2792,2953,2816,42,2919,61,0,2826,5745
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009905,CAÑAVERALES,553,528,580,14,600,6,0,481,1081
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009910,CARACOLI,706,541,423,3,433,5,2,814,1247
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009915,CORRAL DE PIEDRAS,314,304,351,3,359,5,0,259,618
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009918,CORRALEJA,328,270,366,8,377,3,0,221,598
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009919,CURAZAO,220,238,259,5,265,0,1,193,458
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009920,EL HATICO DE LOS INDIOS,124,95,124,3,127,0,0,92,219
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009925,EL TABLAZO,234,204,233,2,239,4,0,199,438
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009926,EL TOTUMO,122,122,163,3,166,0,0,78,244
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009927,GUAYACANAL,176,135,181,1,185,3,0,126,311
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009928,GUAMACHAL,83,77,80,3,85,1,1,75,160
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009930,LA JUNTA,618,614,694,7,707,5,1,525,1232
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009935,LA PEÑA,317,291,378,5,387,4,0,221,608
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009937,LA PEÑA DE LOS INDIOS,233,175,164,3,171,2,2,237,408
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009940,LA SIERRITA,116,108,110,2,113,1,0,111,224
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009943,LAGUNITA - TOCAPALMA,79,61,80,0,81,1,0,59,140
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009944,LOS CARDONES,80,66,63,1,64,0,0,82,146
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009945,LOS HATICOS,395,388,403,7,418,7,1,365,783
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009950,LOS PONDORES,818,801,1007,6,1022,8,1,597,1619
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009951,LOS POZOS,141,129,150,5,156,1,0,114,270
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009952,PONDORITO,184,163,151,4,157,2,0,190,347
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009953,VILLA DEL RIO,139,135,155,5,161,1,0,113,274
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009955,ZAMBRANO,203,204,223,2,228,3,0,179,407
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009958,POTRERITO,146,106,108,0,110,2,0,142,252
48,LA GUAJIRA,48013,SAN JUAN DEL CESAR,SIN COMUNA,4801399,48013009970,VERACRUZ,75,56,66,4,70,0,0,61,131
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801601,48016000101,ESCUELA FONSECA SIOSI,10554,4809,2367,66,2479,42,4,12884,15363
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801601,48016000102,ESCUELA MIXTA SAN JOSE,3999,6901,1979,35,2053,34,5,8847,10900
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801602,48016000201,COL. ALFONSO LOPEZ PUMAREJO,8931,6626,2271,47,2352,28,6,13205,15557
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801602,48016000202,ESCUELA NORMAL,5200,12331,3317,71,3480,88,4,14051,17531
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801699,48016009910,BAHIA HONDA,1580,1807,196,9,212,7,0,3175,3387
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801699,48016009915,CABO DE LA VELA,1381,1489,597,10,630,19,4,2240,2870
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801699,48016009920,EL CARDON,1343,1450,330,2,350,17,1,2443,2793
48,LA GUAJIRA,48016,URIBIA,SIN COMUNA,4801699,48016009925,CARRIZAL,953,1197,216,0,222,4,2,1928,2150
