REGION,CÓDIGO DANE DEL DEPARTAMENTO,departamento,codigo_municipio,nombre_municipio_x,comuna_nombre_x,region,vote_share_2002_r1_BEDOYA,vote_share_2002_r1_CARDONA,vote_share_2002_r1_CRISTANCHO,vote_share_2002_r1_LORA,vote_share_2002_r1_RINCON,vote_share_2002_r1_TARJETAS NO MARCADAS,vote_share_2002_r1_TOVAR,vote_share_2002_r1_VOTOS EN BLANCO,vote_share_2002_r1_VOTOS NULOS,vote_share_2002_r1_alvaro_uribe,vote_share_2002_r1_horacio_serpa,vote_share_2002_r1_ingrid_betancourt,vote_share_2002_r1_luis_eduardo_garzon,vote_share_2002_r1_noemi_sanin,vote_share_2006_r1_LEYVA,vote_share_2006_r1_PAREJO,vote_share_2006_r1_RINCON,vote_share_2006_r1_TARJETAS NO MARCADAS,vote_share_2006_r1_VOTOS EN BLANCO,vote_share_2006_r1_VOTOS NULOS,vote_share_2006_r1_alvaro_uribe,vote_share_2006_r1_antanas_mockus,vote_share_2006_r1_carlos_gaviria,vote_share_2006_r1_horacio_serpa,vote_share_2010_r1_ARAUJO,vote_share_2010_r1_CALDERON,vote_share_2010_r1_DEVIA,vote_share_2010_r1_PARDO,vote_share_2010_r1_TARJETAS NO MARCADAS,vote_share_2010_r1_VARGAS,vote_share_2010_r1_VOTOS EN BLANCO,vote_share_2010_r1_VOTOS NULOS,vote_share_2010_r1_antanas_mockus,vote_share_2010_r1_gustavo_petro,vote_share_2010_r1_juan_manuel_santos,vote_share_2010_r1_noemi_sanin,vote_share_2010_r2_TARJETAS NO MARCADAS,vote_share_2010_r2_VOTOS EN BLANCO,vote_share_2010_r2_VOTOS NULOS,vote_share_2010_r2_antanas_mockus,vote_share_2010_r2_juan_manuel_santos,vote_share_2014_r1_LOPEZ,vote_share_2014_r1_RAMIREZ,vote_share_2014_r1_TARJETAS NO  MARCADAS,vote_share_2014_r1_VOTOS EN BLANCO,vote_share_2014_r1_VOTOS NULOS,vote_share_2014_r1_enrique_penalosa,vote_share_2014_r1_juan_manuel_santos,vote_share_2014_r1_oscar_ivan_zuluaga,vote_share_2014_r2_TARJETAS NO MARCADAS,vote_share_2014_r2_VOTOS EN BLANCO,vote_share_2014_r2_VOTOS NULOS,vote_share_2014_r2_juan_manuel_santos,vote_share_2014_r2_oscar_ivan_zuluaga,vote_share_2018_r1_DE LA CALLE,vote_share_2018_r1_MORALES,vote_share_2018_r1_TARJETAS NO MARCADAS,vote_share_2018_r1_TRUJILLO,vote_share_2018_r1_VARGAS,vote_share_2018_r1_VOTOS EN BLANCO,vote_share_2018_r1_VOTOS NULOS,vote_share_2018_r1_gustavo_petro,vote_share_2018_r1_ivan_duque,vote_share_2018_r1_sergio_fajardo,vote_share_2018_r2_TARJETAS NO MARCADAS,vote_share_2018_r2_VOTOS EN BLANCO,vote_share_2018_r2_VOTOS NULOS,vote_share_2018_r2_gustavo_petro,vote_share_2018_r2_ivan_duque,vote_share_2022_r1_ENRIQUE GÓMEZ MARTÍNEZ,vote_share_2022_r1_FEDERICO GUTIÉRREZ,vote_share_2022_r1_GUSTAVO PETRO,vote_share_2022_r1_INGRID BETANCOURT,vote_share_2022_r1_JOHN MILTON RODRÍGUEZ,vote_share_2022_r1_LUIS PÉREZ,vote_share_2022_r1_RODOLFO HERNÁNDEZ,vote_share_2022_r1_SERGIO FAJARDO,vote_share_2022_r1_VOTOS EN BLANCO .,vote_share_2022_r1_VOTOS NO MARCADOS .,vote_share_2022_r1_VOTOS NULOS .,vote_share_2022_r1_federico_gutierrez,vote_share_2022_r1_gustavo_petro,vote_share_2022_r1_ingrid_betancourt,vote_share_2022_r1_rodolfo_hernandez,vote_share_2022_r1_sergio_fajardo,vote_share_2022_r2_GUSTAVO PETRO,vote_share_2022_r2_RODOLFO HERNÁNDEZ,vote_share_2022_r2_VOTOS EN BLANCO .,vote_share_2022_r2_VOTOS NO MARCADOS .,vote_share_2022_r2_VOTOS NULOS .,vote_share_2022_r2_gustavo_petro,vote_share_2022_r2_rodolfo_hernandez,nbi_rate_x,nbi_urban,nbi_rural,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed,nombre_municipio_y,poblacion_total_x,poblacion_afrocolombiana_x,poblacion_indigena_x,poblacion_rural_dispersa_x,anos_escolaridad,hogares_con_internet,hogares_totales,pct_afro_colombian_x,pct_indigenous_x,pct_rural_disperso_x,years_schooling,internet_access_rate_x,ipm_score,nbi_rate_y,proyeccion_2022,population_2022,moe_risk_2007,moe_high_risk_2007,moe_risk_2010,moe_high_risk_2010,moe_risk_2011,moe_high_risk_2011,moe_risk_2014,moe_high_risk_2014,moe_risk_2015,moe_high_risk_2015,moe_risk_2016,moe_high_risk_2016,moe_risk_2018,moe_high_risk_2018,moe_risk_2019,moe_high_risk_2019,moe_risk_2022,moe_high_risk_2022,moe_risk_2023,moe_high_risk_2023,armed_group_presence,is_pdet,coca_hectares,risk_level,high_risk_flag,poblacion_total_y,poblacion_afrocolombiana_y,poblacion_indigena_y,poblacion_rural_dispersa_y,pct_afro_colombian_y,pct_indigenous_y,pct_rural_disperso_y,years_schooling_promedio,pct_school_attendance,internet_access_rate_y,labor_force_participation_rate,pct_female,rooms_per_household,persons_per_household,pct_age_18_29,pct_age_30_54,pct_age_55_plus,pop_2018,pop_2019,pop_2020,pop_2021,pop_2022,pop_2023,pop_2024,pop_2025,pop_2026,comuna_nombre_y,pct_ingresos_propios,gastos_totales_per_capita,transferencias_per_capita,ingresos_tributarios_per_capita
Región Centro Oriente,68,Santander,68013,Aguada,,,0.0096774193548387,0.0048387096774193,0.0016129032258064,0.0032258064516129,,0.0338709677419354,0.0096774193548387,0.0774193548387096,0.0064516129032258,0.5032258064516129,0.2516129032258064,0.0032258064516129,0.0193548387096774,0.0758064516129032,0.0014245014245014,0.0071225071225071,0.0,0.0042735042735042,0.0284900284900284,0.0056980056980056,0.8290598290598291,0.0014245014245014,0.0327635327635327,0.0897435897435897,0.0013812154696132,0.0013812154696132,,0.0234806629834254,0.0096685082872928,0.0234806629834254,0.0138121546961325,0.011049723756906,0.1298342541436464,0.0041436464088397,0.6961325966850829,0.0856353591160221,0.0027855153203342,0.032033426183844,0.0069637883008356,0.1058495821727019,0.8523676880222841,0.030188679245283,0.1132075471698113,0.0018867924528301,0.0339622641509433,0.0056603773584905,0.0396226415094339,0.2226415094339622,0.5528301886792453,0.0023282887077997,0.0174621653084982,0.009313154831199,0.3282887077997671,0.6426076833527358,0.0055096418732782,,0.0082644628099173,,0.0564738292011019,0.024793388429752,0.0027548209366391,0.0950413223140495,0.7300275482093664,0.0771349862258953,0.00238379022646,0.0274135876042908,0.0071513706793802,0.1585220500595947,0.8045292014302742,0.0034762456546929,,,,0.0023174971031286,,,,0.0046349942062572,0.0011587485515643,0.0023174971031286,0.1274623406720741,0.0764774044032444,,0.7740440324449595,0.0081112398609501,,,0.0117521367521367,,0.0042735042735042,0.1025641025641025,0.8814102564102564,0.165554881746513,0.1134020618556701,0.1767304860088365,0.1751835953101328,True,0.1751835953101328,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,1848.0,93.0,305.0,575.0,0.0502,0.165,0.3112,10.4492,0.8834,0.5224,0.6738,0.4861,3.0809,3.0239,0.2274,0.3348,0.4378,1848.0,1856.0,1889.0,1886.0,1893.0,1904.0,1891.0,1892.0,1912.0,,0.2694708567438836,2356713.772857143,466909.8457142857,140342.70142857142
Región Eje Cafetero - Antioquia,17,Caldas,17013,Aguadas,,,0.0037235280428205,0.0009308820107051,0.0009308820107051,0.0009308820107051,0.0009308820107051,0.0126832673958575,0.0027926460321154,0.0155922736793111,0.0182685594600884,0.5536420758668839,0.3023039329764952,0.004072608796835,0.0180358389574121,0.06516174074936,0.0019514574948164,0.0290279302353945,0.0014635931211123,0.0100012196609342,0.0241492864983534,0.0204903036955726,0.6953286986217831,0.0040248810830589,0.1092816197097207,0.1042810098792535,0.0006699419383653,0.0016748548459133,0.0023447967842786,0.0950200982581509,0.0096025011165698,0.0483474765520321,0.0169718624385886,0.0217731129968736,0.0546002679767753,0.0205448861098704,0.5812862885216614,0.14716391246092,0.0078977932636469,0.0377468060394889,0.0236933797909407,0.086527293844367,0.8441347270615563,0.0501144440428864,0.2038308637513552,0.0106011323936875,0.0369834959643416,0.0421635947476207,0.0239730152993615,0.1440790266232983,0.4882544271774485,0.0092760637225247,0.028735632183908,0.02843315184513,0.1968138737648719,0.7367412784835652,0.025500547863333,0.0019922303018228,0.0075704751469269,0.0021914533320051,0.0278912242255204,0.0092638709034764,0.017930072716406,0.0242055981671481,0.6749676262575954,0.2070923398744895,0.0033292114524873,0.0328165128888043,0.017882621516218,0.099686102920194,0.8462855512222962,0.0035648994515539,,,,0.0085923217550274,0.0004570383912248,,,0.0145338208409506,0.0043875685557586,0.0225776965265082,0.4140767824497258,0.1112431444241316,0.0014625228519195,0.3736745886654479,0.0454296160877513,,,0.0194417194328012,0.0025862837777579,0.0211361812182288,0.1719432801212878,0.7848925354499242,0.1100609013398294,0.0838621497608122,0.1361602801011476,0.1694528733883225,True,0.1694528733883225,True,,,,,,,,,,,,,,,,,,high,1.0,extreme,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,22819.0,1434.0,403.0,6849.0,0.0628,0.0177,0.3002,10.5836,0.8488,0.5519,0.6918,0.499,3.4948,3.2672,0.2853,0.3478,0.367,22819.0,23012.0,23193.0,23138.0,23019.0,22845.0,22674.0,22505.0,22301.0,,0.7310728064243381,879593.4957142856,50534.724285714285,124821.65571428572
Región Llano,85,Casanare,85010,Aguazul,,,0.0095604281409123,0.0020783539436766,0.0011430946690221,0.002390107035228,0.0007274238802868,0.0126779590564273,0.0016626831549412,0.0375142886833627,0.0370986178946274,0.4674218019328691,0.2814091239738127,0.0084173334718902,0.038553465655201,0.0993453185077418,0.0017411491584445,0.0047259762872066,0.0008291186468783,0.0079595390100323,0.0135975458088052,0.0139291932675565,0.8165160434458171,0.0063842135809634,0.0813365392587679,0.0529806815355277,0.0011123470522803,0.0013904338153503,0.0009037819799777,0.0132786429365962,0.0022246941045606,0.0554783092324805,0.0111929922135706,0.0145300333704115,0.1451612903225806,0.0232202447163515,0.7153086763070078,0.016198553948832,0.0019773366795954,0.0146779222754582,0.011027454559282,0.1469313255760894,0.8253859609095748,0.1075062255425115,0.1328352899324084,0.0042689434364994,0.0461045891141942,0.039701173959445,0.087228744219139,0.0974742084667378,0.4848808253290644,0.0028728127448419,0.0440062679550796,0.0392400104465918,0.2007051449464612,0.7131757639070253,0.0072374499538035,0.0021045067241556,0.0037983779899394,0.0021558361564521,0.0160661123087978,0.0185812544913253,0.0250487629606816,0.1474181295554871,0.5514834205933682,0.2246689251616877,0.0015838656881896,0.0421308273058444,0.0278760361121376,0.2584868803125495,0.6699223905812787,0.0012226134585289,,,,0.012715179968701,0.0004890453834115,,,0.0108079029733959,0.000635758998435,0.0115414710485133,0.060348200312989,0.2232003129890453,0.0003912363067292,0.6654929577464789,0.0131553208137715,,,0.0180789334867884,0.0006713662302786,0.0158250611422816,0.2972713758212247,0.6681532633194265,0.1403556034482758,0.1082896461336828,0.2274243772241992,0.18724478605741,True,0.18724478605741,True,,,,,,,,,,,,,,,,,,extreme,1.0,low,0.0,medium,0.0,low,0.0,extreme,1.0,high,1.0,low,0.0,medium,0.0,low,0.0,medium,0.0,0.0,0.0,0.0,medium,0.0,36916.0,2706.0,3923.0,8926.0,0.0733,0.1063,0.2418,10.6809,0.8218,0.5192,0.6539,0.4813,3.5395,3.5296,0.2612,0.3478,0.391,36916.0,37507.0,38174.0,38537.0,38790.0,38978.0,39218.0,39364.0,39480.0,,0.9429348738193808,1716551.2071428574,26906.825714285715,518161.7242857143
Región Caribe,20,Cesar,20013,Agustín Codazzi,,,0.0066339278021883,0.0002584647195657,0.0005169294391315,0.0006892392521754,8.615490652192643e-05,0.0024984922891358,0.0017230981304385,0.0097355044369776,0.0101662789695873,0.2897389506332385,0.6397863358318256,0.0021538726630481,0.0089601102782803,0.0270526406478848,0.0013888888888888,0.0050925925925925,0.0006944444444444,0.0039351851851851,0.0076388888888888,0.0132716049382716,0.7011574074074074,0.0013888888888888,0.159645061728395,0.105787037037037,0.0020985063572398,0.0010492531786199,0.0005554869769164,0.0187631156647327,0.0025922725589433,0.0435748673003332,0.0101839279101345,0.0112949018639674,0.055548697691643,0.2341069003826688,0.6080113566226392,0.0122207134921614,0.0023455824863174,0.0325254104769351,0.0166536356528537,0.1168100078186082,0.8316653635652854,0.1322829732470166,0.0496841120037438,0.0029638873722798,0.0304188440839248,0.0177833242336791,0.0378285625146244,0.3671320489821387,0.3619062475625926,0.0026256367169038,0.0201123772514834,0.0128131071784907,0.5363650685291184,0.4280838103240035,0.006327961394883,0.0022307202039515,0.0029591186378949,0.0042793407994172,0.1201857416006555,0.0136574706364381,0.0142492943640171,0.3275516707639078,0.4479650368751707,0.0581808249112264,0.0011532961203118,0.0166074641324906,0.0108409835309314,0.4236287309129492,0.5477695253033169,0.0023536590681253,,,,0.0248877653314736,0.0001743451161574,,,0.0116375365035086,0.0012640020921413,0.0136860916183585,0.1970971538159787,0.4825001089656976,0.0005230353484723,0.2370657716950704,0.0288105304450159,,,0.0134075584130468,0.0009016779049709,0.0131331347028383,0.5896581464638545,0.3828994825152893,0.2866695168875588,0.2748099573970428,0.3402889245585874,0.2079822727349517,True,0.2079822727349517,True,,,,,,,,,,,,,,,,,,medium,0.0,low,0.0,medium,0.0,low,0.0,low,0.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,60769.0,4997.0,5957.0,26838.0,0.0822,0.098,0.4416,8.8947,0.789,0.4175,0.6046,0.5027,3.3753,3.5466,0.2434,0.3378,0.4187,60769.0,62500.0,64573.0,65730.0,66487.0,67188.0,67850.0,68390.0,68732.0,,0.8497194489398966,824054.1571428571,27387.07285714286,142701.9742857143
Región Centro Sur,41,Huila,41016,Aipe,,,0.0037678975131876,0.0002511931675458,0.0005023863350916,0.0010047726701833,0.0005023863350916,0.0017583521728208,0.0010047726701833,0.0153227832202964,0.0097965335342878,0.2660135644310474,0.6038683747802059,0.0020095453403667,0.0600351670434564,0.0341622707862346,0.0009828975820719,0.0027521132298014,0.0005897385492431,0.0076666011401611,0.0180853155101238,0.0082563396894043,0.4953803813642618,0.002555533713387,0.3196382936897975,0.1440927855317476,0.0014851485148514,0.0018151815181518,0.0019801980198019,0.0655115511551155,0.0039603960396039,0.0584158415841584,0.0193069306930693,0.0085808580858085,0.1526402640264026,0.0711221122112211,0.5866336633663366,0.0285478547854785,0.0050575514475061,0.0319148936170212,0.0092431112661318,0.1906173700732473,0.7631670735960935,0.1423799582463465,0.1133611691022964,0.0054279749478079,0.0421711899791231,0.0173277661795407,0.0632567849686847,0.2041753653444676,0.4118997912317327,0.003159058600537,0.0284315274048333,0.0189543516032222,0.3307534354762281,0.6187016269151793,0.0283632578714545,0.0020817069997397,0.0029924538121259,0.0024720270621909,0.0446265938069216,0.016263335935467,0.011319281811085,0.1998438719750195,0.5223783502472027,0.1684881602914389,0.0015455950540958,0.0312982998454405,0.01172076249356,0.3042246264811952,0.6512107161257084,0.0008974646623289,,,,0.0071797172986313,0.0002243661655822,,,0.0095355620372447,0.0011218308279111,0.0083015481265425,0.1789320170518286,0.2609378505721337,0.0006730984967466,0.5163787300875028,0.0158178146735472,,,0.0108406844510574,0.0006376873206504,0.0081836539483473,0.329152938675736,0.6511850356042087,0.1523848571819051,0.1435722867440929,0.1713301764959104,0.200485645603982,True,0.200485645603982,True,,,,,,,,,,,,,,,,,,low,0.0,high,1.0,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,16168.0,996.0,1280.0,5060.0,0.0616,0.0792,0.313,11.0885,0.8467,0.4973,0.6038,0.5015,2.8962,3.2675,0.2475,0.3518,0.4006,16168.0,16346.0,16556.0,16723.0,16886.0,17039.0,17200.0,17368.0,17510.0,,0.8230214224512403,1366202.4557142856,56379.37142857142,248458.67142857143
Región Centro Oriente,25,Cundinamarca,25019,Albán,,,0.006060606060606,0.0024242424242424,0.0006060606060606,0.0024242424242424,0.0012121212121212,0.0048484848484848,0.0006060606060606,0.0218181818181818,0.02,0.6036363636363636,0.1648484848484848,0.0103030303030303,0.0545454545454545,0.1066666666666666,0.0019047619047619,0.0028571428571428,0.0004761904761904,0.0028571428571428,0.0176190476190476,0.0109523809523809,0.7861904761904762,0.0061904761904761,0.1261904761904762,0.0447619047619047,0.0007920792079207,0.0011881188118811,0.0007920792079207,0.0146534653465346,0.0015841584158415,0.0562376237623762,0.0126732673267326,0.0087128712871287,0.0954455445544554,0.0293069306930693,0.72,0.0586138613861386,0.0022075055187637,0.0141280353200883,0.0136865342163355,0.1090507726269315,0.8609271523178808,0.0905,0.275,0.0015,0.041,0.028,0.033,0.135,0.396,0.0004032258064516,0.0302419354838709,0.034274193548387,0.275,0.6600806451612903,0.0071893187264635,0.0027387880862718,0.0047928791509756,0.0030811365970558,0.0427935638479972,0.0195138651146867,0.014378637452927,0.1037315987675453,0.5522081478945566,0.2471756247860322,0.0017170329670329,0.0360576923076923,0.018543956043956,0.2177197802197802,0.7259615384615384,0.0006404098623118,,,,0.0064040986231187,,,,0.0112071725904578,0.0003202049311559,0.0118475824527697,0.1460134486071085,0.2145373038744796,,0.5770092859430035,0.0320204931155939,,,0.0177271288382399,0.0003165558721114,0.0151946818613485,0.2896486229819563,0.6771130104463438,0.0994932432432432,0.0719339622641509,0.1105587121212121,0.1589957001992672,True,0.1589957001992672,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,6389.0,289.0,314.0,1719.0,0.0453,0.0491,0.269,10.3746,0.8808,0.5117,0.6079,0.4919,3.1656,3.1832,0.2737,0.3718,0.3545,6389.0,6514.0,6657.0,6736.0,6781.0,6868.0,6911.0,6980.0,7048.0,,0.7061463142516038,1375086.1942857143,103178.69428571429,206030.52
Región Pacífico,52,Nariño,52019,Albán,,,0.0033653846153846,0.0028846153846153,0.0014423076923076,0.0033653846153846,0.0024038461538461,0.0081730769230769,0.0009615384615384,0.0254807692307692,0.0153846153846153,0.6644230769230769,0.1110576923076923,0.0067307692307692,0.1033653846153846,0.0509615384615384,0.0002693239967681,0.0040398599515216,0.0013466199838405,0.007271747912739,0.007271747912739,0.009695663883652,0.8825747374091032,0.0005386479935362,0.0748720711015351,0.012119579854565,0.0007786140669608,,0.001038152089281,0.003893070334804,0.0033739942901635,0.0295873345445107,0.0124578250713729,0.0049312224240851,0.0918764599013755,0.0301064105891513,0.7871788216973786,0.0347780949909161,0.0048880885001286,0.0182660149215333,0.0048880885001286,0.0936454849498327,0.8783123231283766,0.0659139456820262,0.0415013732072017,0.0061031431187061,0.0234971010070186,0.0131217577052181,0.0271589868782422,0.1031431187061336,0.7195605736954531,0.0077694235588972,0.0203007518796992,0.0137844611528822,0.1842105263157894,0.7739348370927318,0.0036250647332988,0.0018125323666494,0.0044018643190056,0.0018125323666494,0.013205592957017,0.0137234593474883,0.009062661833247,0.1952356292076644,0.693423096841015,0.0616261004660797,0.0019147917663954,0.0203446625179511,0.0088559119195787,0.2391096218286261,0.7297750119674485,0.0032704402515723,,,,0.0010062893081761,,,,0.0183647798742138,0.0037735849056603,0.0098113207547169,0.2284276729559748,0.3932075471698113,,0.3227672955974843,0.0193710691823899,,,0.0232870577698163,0.0022391401701746,0.0138826690550828,0.5103000447828034,0.4502910882221227,0.1589549505554877,0.2185602775368603,0.1355989804587935,0.2183487060505397,True,0.2183487060505397,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,extreme,1.0,high,1.0,low,0.0,low,0.0,high,1.0,medium,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,9641.0,1023.0,200.0,1754.0,0.1061,0.0208,0.1819,10.2442,0.8028,0.5157,0.6681,0.4893,3.5272,4.0746,0.2487,0.3377,0.4137,9641.0,9621.0,9654.0,9648.0,9642.0,9631.0,9628.0,9627.0,9620.0,,0.3251886771716625,1322734.89,122839.48142857142,59793.20714285714
Región Centro Sur,18,Caquetá,18029,Albania,,,0.0070175438596491,0.0011695906432748,0.0,0.0011695906432748,0.0011695906432748,0.0093567251461988,0.0011695906432748,0.0456140350877193,0.0187134502923976,0.3192982456140351,0.2210526315789473,0.0070175438596491,0.0526315789473684,0.3146198830409357,0.0038729666924864,0.0077459333849728,0.0015491866769945,0.0077459333849728,0.0464756003098373,0.010844306738962,0.5894655305964369,0.0038729666924864,0.2633617350890782,0.0650658404337722,0.0006410256410256,0.0012820512820512,0.0025641025641025,0.025,0.0057692307692307,0.0243589743589743,0.0275641025641025,0.0038461538461538,0.1525641025641025,0.0384615384615384,0.6044871794871794,0.1134615384615384,0.0037831021437578,0.0460277427490542,0.0132408575031525,0.1809583858764186,0.7559899117276166,0.0745044429254955,0.1312371838687628,0.0020505809979494,0.0389610389610389,0.0177717019822283,0.0382775119617224,0.1305536568694463,0.5666438824333562,0.0051223676721684,0.031303357996585,0.0147979510529311,0.3005122367672168,0.6482640865110985,0.0246786632390745,0.0010282776349614,0.0041131105398457,0.0056555269922879,0.0241645244215938,0.0241645244215938,0.0128534704370179,0.122879177377892,0.6925449871465296,0.0868894601542416,0.0020273694880892,0.0288900152052711,0.0116573745565129,0.1875316776482514,0.7698935631018753,0.0027777777777777,,,,0.0064814814814814,0.0009259259259259,,,0.0194444444444444,0.0013888888888888,0.0064814814814814,0.1986111111111111,0.1884259259259259,0.0013888888888888,0.5634259259259259,0.0106481481481481,,,0.0175879396984924,0.0020938023450586,0.0108877721943048,0.245393634840871,0.724036850921273,0.2016960806784322,0.121334681496461,0.2683438155136268,0.2212326863924864,True,0.2212326863924864,True,,,,,,,,,,,,,,,,,,high,1.0,high,1.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,4672.0,129.0,293.0,1072.0,0.0275,0.0628,0.2294,9.918,0.7911,0.4627,0.6025,0.5037,2.8737,3.2651,0.2639,0.3584,0.3777,4672.0,4719.0,4756.0,4785.0,4813.0,4816.0,4833.0,4835.0,4859.0,,0.4969990896560696,1678241.7414285713,167286.83857142858,169186.30142857143
Región Caribe,44,La Guajira,44035,Albania,,,0.0043917435221783,,0.0013175230566534,0.0017566974088713,0.0021958717610891,0.0026350461133069,0.0013175230566534,0.0105401844532279,0.0083443126921387,0.3921826965305226,0.5032938076416338,0.0057092665788317,0.0390865173473869,0.0272288098375054,0.0031240237425804,0.0034364261168384,0.0,0.0021868166198063,0.0062480474851608,0.0084348641049671,0.3670727897532021,0.0049984379881287,0.514526710402999,0.0899718837863167,0.002103934357248,0.0008415737428992,0.0025247212286976,0.0233536713654533,0.002103934357248,0.0448138018093835,0.008626130864717,0.0073637702503681,0.1773616663160109,0.3149589732800336,0.3646118241110877,0.0513359983168525,0.0039673278879813,0.0434072345390898,0.0158693115519253,0.2695449241540256,0.6672112018669778,0.1780882679086272,0.1235307163450876,0.0037702373031714,0.037037037037037,0.0212907518296739,0.0889332446218673,0.2958527389665114,0.2514970059880239,0.0024729520865533,0.017001545595054,0.0131375579598145,0.7146831530139104,0.2527047913446677,0.0099242622094541,0.0023504831548707,0.0047009663097414,0.0019587359623922,0.0189344476364586,0.0090101854270044,0.0124053277618177,0.6358056933925307,0.2669104204753199,0.0369548184904674,0.000975015234613,0.0114564290067032,0.0118220597196831,0.6344911639244363,0.3412553321145642,0.0027872798682376,,,,0.0202711263144558,0.000760167236792,,,0.0107690358545546,0.0011402508551881,0.011275814012416,0.121626757886735,0.7106296718611428,0.000380083618396,0.1045229950589129,0.0158368174331686,,,0.0124959252417689,0.0003259806584809,0.0113006628273389,0.7953928066934696,0.1804846245789416,0.381404101697519,0.1603856861546818,0.6691716028644682,0.284318656230732,True,0.284318656230732,True,,,,,,,,,,,,,,,,,,low,0.0,medium,0.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,high,1.0,low,0.0,high,1.0,0.0,0.0,0.0,high,1.0,29154.0,2179.0,5714.0,11790.0,0.0747,0.196,0.4044,8.674,0.7575,0.4496,0.6057,0.5098,2.7031,3.7045,0.2723,0.3321,0.3956,29154.0,30566.0,32120.0,33229.0,34143.0,35050.0,35960.0,36852.0,37644.0,,0.929591409869228,2045900.2014285717,35376.11571428571,492671.80142857146
Región Centro Oriente,68,Santander,68020,Albania,,,0.0083432657926102,0.00119189511323,0.0053635280095351,0.0035756853396901,0.00238379022646,0.0101311084624553,0.00119189511323,0.0184743742550655,0.0154946364719904,0.465435041716329,0.3510131108462455,0.001787842669845,0.0250297973778307,0.0905840286054827,0.0032030749519538,0.0070467648942985,0.0012812299807815,0.00832799487508,0.0096092248558616,0.0108904548366431,0.7110826393337604,0.0012812299807815,0.0749519538757206,0.1723254324151185,0.0011500862564692,0.0034502587694077,0.0023001725129384,0.0316273720529039,0.0086256469235192,0.0483036227717078,0.0092006900517538,0.0120759056929269,0.0787809085681426,0.0218516388729154,0.6906267970097757,0.0920069005175388,0.0055384615384615,0.0227692307692307,0.008,0.1046153846153846,0.8590769230769231,0.0349013657056145,0.2943854324734446,0.0083459787556904,0.0242792109256449,0.01896813353566,0.0166919575113808,0.2534142640364188,0.3490136570561457,0.0064226075786769,0.0122029543994861,0.01669877970456,0.3705844572896596,0.5940912010276173,0.00834938985228,0.0032113037893384,0.0044958253050738,0.001926782273603,0.079640333975594,0.0115606936416184,0.0141297366730892,0.1798330122029544,0.5973025048169557,0.0976236351958895,0.0030156815440289,0.0259348612786489,0.0102533172496984,0.2509047044632086,0.7098914354644149,0.0010559662090813,,,,0.0021119324181626,0.0010559662090813,,,0.0058078141499472,0.0005279831045406,0.0036958817317845,0.0897571277719113,0.1531151003167898,0.0005279831045406,0.7317845828933475,0.010559662090813,,,0.005859375,0.00390625,0.0068359375,0.197265625,0.7861328125,0.1548231025098276,0.1518218623481781,0.1553501599715606,0.1751835953101328,True,0.1751835953101328,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,4093.0,347.0,376.0,858.0,0.0849,0.092,0.2096,10.1593,0.8217,0.5332,0.6339,0.4879,3.3719,3.7313,0.2466,0.3603,0.3931,4093.0,4137.0,4182.0,4208.0,4225.0,4218.0,4223.0,4236.0,4245.0,,0.6852035331340532,1802292.2842857144,189458.0128571429,369843.8328571429
